Date|Code|Description|Type|Isin Code|Issuer|Status|Stock Exchange|Listing Date|Currency|Form|Eff. Date Isin|Maturity Date|Expire Date|Exercise Price|Interest|Interest Type|Interest Freq|Nominal Value|Num. of Sec|Originated Amt|Current Amt|Total Scripless|Local (%)|Foreign (%)|Total (%)|Sector|Closing Price
29-OCT-2021|USDPBS002|SBSN Seri USDPBS002|SBSN|IDP000003303|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|14-JAN-2019|USD|Electronic||11-JAN-2022|||4|Fixed|SEMI-ANNUAL|||100000000|100000000||0|0|0||14171
29-OCT-2021|SPN03211118|SURAT PERBENDAHARAAN NEGARA SERI SPN03211118|SPN|IDQ000039909|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|23-AUG-2021|IDR|Electronic||18-NOV-2021|||2.8176|Zero/Discounted|SPECIFIC DATE|||1000000000000|1000000000000||0|0|0||1
29-OCT-2021|SPN03211215|SURAT PERBENDAHARAAN NEGARA SERI SPN03211215|SPN|IDQ000040204|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|17-SEP-2021|IDR|Electronic||15-DEC-2021|||2.7706|Zero/Discounted|SPECIFIC DATE|||1000000000000|1000000000000||0|0|0||1
29-OCT-2021|SPN03211229|SURAT PERBENDAHARAAN NEGARA SERI SPN03211229|SPN|IDQ000040402|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|01-OCT-2021|IDR|Electronic||29-DEC-2021|||2.7592|ZERO RATE / DISCOUNTED||||1000000000000|1000000000000||0|0|0||1
29-OCT-2021|SPN03220112|SURAT PERBENDAHARAAN NEGARA SERI SPN03220112|SPN|IDQ000040600|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|15-OCT-2021|IDR|Electronic||12-JAN-2022|||2.743|ZERO RATE / DISCOUNTED||||1000000000000|1000000000000||0|0|0||1
29-OCT-2021|SPN03220126|SURAT PERBENDAHARAAN NEGARA SERI SPN03220126|SPN|IDQ000040808|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|29-OCT-2021|IDR|Electronic||26-JAN-2022|||2.743|ZERO RATE / DISCOUNTED||||1000000000000|1000000000000||0|0|0||1
29-OCT-2021|SPN12211104|SURAT PERBENDAHARAAN NEGARA SERI SPN12211104|SPN|IDQ000037002|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|06-NOV-2020|IDR|Electronic||04-NOV-2021|||3.25|ZERO RATE / DISCOUNTED||||1050000000000|2050000000000||0|0|0||1
29-OCT-2021|SPN12211202|SURAT PERBENDAHARAAN NEGARA SERI SPN12211202|SPN|IDQ000037309|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|04-DEC-2020|IDR|Electronic||02-DEC-2021|||3.19625|ZERO RATE / DISCOUNTED||||800000000000|1800000000000||0|0|0||1
29-OCT-2021|SPN12220106|SURAT PERBENDAHARAAN NEGARA SERI SPN12220106|SPN|IDQ000037606|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|08-JAN-2021|IDR|Electronic||06-JAN-2022|||3.1909|ZERO RATE / DISCOUNTED||||2450000000000|6050000000000||0|0|0||1
29-OCT-2021|SPN12220203|SURAT PERBENDAHARAAN NEGARA SERI SPN12220203|SPN|IDQ000038000|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|05-FEB-2021|IDR|Electronic||03-FEB-2022|||3.24|ZERO RATE / DISCOUNTED||||2000000000000|5200000000000||0|0|0||1
29-OCT-2021|SPN12220303|SURAT PERBENDAHARAAN NEGARA SERI SPN12220303|SPN|IDQ000038307|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|05-MAR-2021|IDR|Electronic||03-MAR-2022|||3.24976|ZERO RATE / DISCOUNTED||||2850000000000|3850000000000||0|0|0||1
29-OCT-2021|SPN12220331|SURAT PERBENDAHARAAN NEGARA SERI SPN12220331|SPN|IDQ000038604|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|05-APR-2021|IDR|Electronic||31-MAR-2022|||3.336|Zero/Discounted|SPECIFIC DATE|||600000000000|5255000000000||0|0|0||1
29-OCT-2021|SPN12220527|SURAT PERBENDAHARAAN NEGARA SERI SPN12220527|SPN|IDQ000039206|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|31-MAY-2021|IDR|Electronic||27-MAY-2022|||3.34871|Zero/Discounted|SPECIFIC DATE|||1750000000000|6750000000000||0|0|0||1
29-OCT-2021|SPN12220707|SURAT PERBENDAHARAAN NEGARA SERI SPN12220707|SPN|IDQ000039503|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|09-JUL-2021|IDR|Electronic||07-JUL-2022|||3.34904|Zero/Discounted|SPECIFIC DATE|||1700000000000|2600000000000||0|0|0||1
29-OCT-2021|SPN12220819|SURAT PERBENDAHARAAN NEGARA SERI SPN12220819|SPN|IDQ000040006|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|23-AUG-2021|IDR|Electronic||19-AUG-2022|||3.074|Zero/Discounted|SPECIFIC DATE|||2000000000000|2000000000000||0|0|0||1
29-OCT-2021|SPN12220915|SURAT PERBENDAHARAAN NEGARA SERI SPN12220915|SPN|IDQ000040303|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|17-SEP-2021|IDR|Electronic||15-SEP-2022|||3|Zero/Discounted|SPECIFIC DATE|||1600000000000|1600000000000||0|0|0||1
29-OCT-2021|SPN12221013|SURAT PERBENDAHARAAN NEGARA SERI SPN12221013|SPN|IDQ000040709|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|15-OCT-2021|IDR|Electronic||13-OCT-2022|||2.974|ZERO RATE / DISCOUNTED||||1000000000000|1000000000000||0|0|0||1
29-OCT-2021|SPNS03122021|SURAT PERBENDAHARAAN NEGARA SERI SPNS03122021|SPN|IDQ000039305|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|07-JUN-2021|IDR|Electronic||03-DEC-2021|||3.2095|Zero/Discounted|SPECIFIC DATE|||600000000000|1100000000000||0|0|0||1
29-OCT-2021|SPNS05112021|SURAT PERBENDAHARAAN NEGARA SERI SPNS05112021|SPN|IDQ000039008|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|07-MAY-2021|IDR|Electronic||05-NOV-2021|||3.2248|Zero/Discounted|SPECIFIC DATE|||1150000000000|1150000000000||0|0|0||1
29-OCT-2021|SPNS06042022|SURAT PERBENDAHARAAN NEGARA SERI SPNS06042022|SPN|IDQ000040501|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|08-OCT-2021|IDR|Electronic||06-APR-2022|||2.81|ZERO RATE / DISCOUNTED||||400000000000|1200000000000||0|0|0||1
29-OCT-2021|SPNS08032022|SURAT PERBENDAHARAAN NEGARA SERI SPNS08032022|SPN|IDQ000040105|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|10-SEP-2021|IDR|Electronic||08-MAR-2022|||2.8284|Zero/Discounted|SPECIFIC DATE|||1000000000000|1000000000000||0|0|0||1
29-OCT-2021|SPNS12022022|SURAT PERBENDAHARAAN NEGARA SERI SPNS12022022|SPN|IDQ000039800|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|16-AUG-2021|IDR|Electronic||12-FEB-2022|||2.936|Zero/Discounted|SPECIFIC DATE|||500000000000|500000000000||0|0|0||1
29-OCT-2021|SPNS14012022|SURAT PERBENDAHARAAN NEGARA SERI SPNS14012022|SPN|IDQ000039602|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|16-JUL-2021|IDR|Electronic||14-JAN-2022|||3.09|Zero/Discounted|SPECIFIC DATE|||1000000000000|2000000000000||0|0|0||1
29-OCT-2021|SIAGII01BCN1|SUK IJRH BKLJ I ANEKA GAS INDUSTRI THP I TH17 SR B|SUKUK|IDJ0000090B2|ANEKA GAS INDUSTRI Tbk, PT|ACTIVE|IDX|07-JUN-2017|IDR|Electronic||06-JUN-2022|||10.35|FIXED|3 MONTHS|||99000000000|99000000000|99000000000|100|0|100|ENERGY|1
29-OCT-2021|SIAGII01BCN2|SUK IJRH BKL I ANEKA GAS INDUSTRI THP II TH17 SR B|SUKUK|IDJ0000101B7|ANEKA GAS INDUSTRI Tbk, PT|ACTIVE|IDX|06-DEC-2017|IDR|Electronic||05-DEC-2022|||9.9|FIXED|3 MONTHS|||37000000000|37000000000|37000000000|100|0|100|ENERGY|1
29-OCT-2021|SIAGII01CN3|SUKUK IJARAH BERKELANJUTAN I ANEKA GAS INDUSTRI TAHAP III TAHUN 2019|SUKUK|IDJ000012901|ANEKA GAS INDUSTRI Tbk, PT|ACTIVE|IDX|20-MAR-2019|IDR|Electronic||19-MAR-2022|||11|FIXED|3 MONTHS|||110000000000|110000000000|110000000000|100|0|100|ENERGY|1
29-OCT-2021|SIAGII02ACN3|SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP III TAHUN 2021 SERI A|SUKUK|IDJ0000187A8|ANEKA GAS INDUSTRI Tbk, PT|ACTIVE|IDX|07-JUL-2021|IDR|Electronic||16-JUL-2022|||7.5|FIXED|3 MONTHS|||15000000000|15000000000|15000000000|100|0|100|ENERGY|1
29-OCT-2021|SIAGII02BCN3|SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP III TAHUN 2021 SERI B|SUKUK|IDJ0000187B6|ANEKA GAS INDUSTRI Tbk, PT|ACTIVE|IDX|07-JUL-2021|IDR|Electronic||06-JUL-2024|||9.35|FIXED|3 MONTHS|||105000000000|105000000000|105000000000|100|0|100|ENERGY|1
29-OCT-2021|SIAGII02CCN3|SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP III TAHUN 2021 SERI C|SUKUK|IDJ0000187C4|ANEKA GAS INDUSTRI Tbk, PT|ACTIVE|IDX|07-JUL-2021|IDR|Electronic||06-JUL-2028|||10.75|FIXED|3 MONTHS|||124000000000|124000000000|124000000000|100|0|100|ENERGY|1
29-OCT-2021|SIAGII02CN1|SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP I TAHUN 2020|SUKUK|IDJ000016506|ANEKA GAS INDUSTRI Tbk, PT|ACTIVE|IDX|18-AUG-2020|IDR|Electronic||14-AUG-2025|||10.55|FIXED|3 MONTHS|||5000000000|5000000000|5000000000|100|0|100|ENERGY|1
29-OCT-2021|SIAISA01|SUKUK IJARAH TPS FOOD I TAHUN 2013|SUKUK|IDJ000005905|FKS FOOD SEJAHTERA Tbk, PT|ACTIVE|IDX|08-APR-2013|IDR|Electronic||30-JUN-2029|||10.25|FIXED|SEMI-ANNUAL|||54167960596|54167960596|54167960596|100|0|100|FOOD & BEVERAGES|1
29-OCT-2021|SIAISA02|SUKUK IJARAH TPS FOOD II TAHUN 2016|SUKUK|IDJ000007802|FKS FOOD SEJAHTERA Tbk, PT|ACTIVE|IDX|20-JUL-2016|IDR|Electronic||30-JUN-2029|||10.55|FIXED|SEMI-ANNUAL|||41167242014|41167242014|41167242014|100|0|100|FOOD & BEVERAGES|1
29-OCT-2021|SIAPAI01A|SUKUK IJARAH I ANGKASA PURA I TAHUN 2016 SERI A|SUKUK|IDJ0000083A9|ANGKASA PURA I (PERSERO), PT|ACTIVE|IDX|23-NOV-2016|IDR|Electronic||22-NOV-2021|||8.1|FIXED|3 MONTHS|||268000000000|268000000000|268000000000|100|0|100|OTHER SECTORS|1
29-OCT-2021|SIAPAI01ACN1|SUKUK IJARAH BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI A|SUKUK|IDJ0000199A3|ANGKASA PURA I (PERSERO), PT|ACTIVE|IDX|09-SEP-2021|IDR|Electronic||08-SEP-2024|||6.7|FIXED|3 MONTHS|||215000000000|215000000000|215000000000|100|0|100|OTHER SECTORS|1
29-OCT-2021|SIAPAI01B|SUKUK IJARAH I ANGKASA PURA I TAHUN 2016 SERI B|SUKUK|IDJ0000083B7|ANGKASA PURA I (PERSERO), PT|ACTIVE|IDX|23-NOV-2016|IDR|Electronic||22-NOV-2023|||8.4|FIXED|3 MONTHS|||55000000000|55000000000|55000000000|100|0|100|OTHER SECTORS|1
29-OCT-2021|SIAPAI01BCN1|SUKUK IJARAH BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI B|SUKUK|IDJ0000199B1|ANGKASA PURA I (PERSERO), PT|ACTIVE|IDX|09-SEP-2021|IDR|Electronic||08-SEP-2026|||7.1|FIXED|3 MONTHS|||215000000000|215000000000|215000000000|100|0|100|OTHER SECTORS|1
29-OCT-2021|SIAPAI01C|SUKUK IJARAH I ANGKASA PURA I TAHUN 2016 SERI C|SUKUK|IDJ0000083C5|ANGKASA PURA I (PERSERO), PT|ACTIVE|IDX|23-NOV-2016|IDR|Electronic||22-NOV-2026|||8.55|FIXED|3 MONTHS|||177000000000|177000000000|177000000000|100|0|100|OTHER SECTORS|1
29-OCT-2021|SIAPAI01CCN1|SUKUK IJARAH BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI C|SUKUK|IDJ0000199C9|ANGKASA PURA I (PERSERO), PT|ACTIVE|IDX|09-SEP-2021|IDR|Electronic||08-SEP-2028|||8|FIXED|3 MONTHS|||52000000000|52000000000|52000000000|100|0|100|OTHER SECTORS|1
29-OCT-2021|SIAPAI01DCN1|SUKUK IJARAH BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI D|SUKUK|IDJ0000199D7|ANGKASA PURA I (PERSERO), PT|ACTIVE|IDX|09-SEP-2021|IDR|Electronic||08-SEP-2031|||8.6|FIXED|3 MONTHS|||14000000000|14000000000|14000000000|100|0|100|OTHER SECTORS|1
29-OCT-2021|SIBMTR01ACN1|SUK IJARAH BKLJT I GLOBAL MEDIACOM THP I TH17 SR A|SUKUK|IDJ0000092A0|GLOBAL MEDIACOM Tbk, PT|ACTIVE|IDX|10-JUL-2017|IDR|Electronic||07-JUL-2022|||11.5|FIXED|3 MONTHS|||213050000000|213050000000|213050000000|100|0|100|INVESTMENT COMPANY|1
29-OCT-2021|SIBMTR01BCN1|SUK IJARAH BKLJT I GLOBAL MEDIACOM THP I TH17 SR B|SUKUK|IDJ0000092B8|GLOBAL MEDIACOM Tbk, PT|ACTIVE|IDX|10-JUL-2017|IDR|Electronic||07-JUL-2023|||11.75|FIXED|3 MONTHS|||14000000000|14000000000|14000000000|100|0|100|INVESTMENT COMPANY|1
29-OCT-2021|SIBMTR01CCN1|SUK IJARAH BKLJT I GLOBAL MEDIACOM THP I TH17 SR C|SUKUK|IDJ0000092C6|GLOBAL MEDIACOM Tbk, PT|ACTIVE|IDX|10-JUL-2017|IDR|Electronic||07-JUL-2024|||12|FIXED|3 MONTHS|||22950000000|22950000000|22950000000|100|0|100|INVESTMENT COMPANY|1
29-OCT-2021|SIBMTR02ACN2|SUKUK IJARAH BERKELANJUTAN II GLOBAL MEDIACOM TAHAP II TAHUN 2021 SERI A|SUKUK|IDJ0000195A1|GLOBAL MEDIACOM Tbk, PT|ACTIVE|IDX|15-SEP-2021|IDR|Electronic||24-SEP-2022|||9.4|FIXED|3 MONTHS|||293450000000|293450000000|293450000000|100|0|100|INVESTMENT COMPANY|1
29-OCT-2021|SIBMTR02BCN1|SUKUK IJARAH BERKELANJUTAN II GLOBAL MEDIACOM TAHAP I TAHUN 2020 SERI B|SUKUK|IDJ0000169B4|GLOBAL MEDIACOM Tbk, PT|ACTIVE|IDX|14-SEP-2020|IDR|Electronic||11-SEP-2023|||11.25|FIXED|3 MONTHS|||1600000000|1600000000|1600000000|100|0|100|INVESTMENT COMPANY|1
29-OCT-2021|SIBMTR02BCN2|SUKUK IJARAH BERKELANJUTAN II GLOBAL MEDIACOM TAHAP II TAHUN 2021 SERI B|SUKUK|IDJ0000195B9|GLOBAL MEDIACOM Tbk, PT|ACTIVE|IDX|15-SEP-2021|IDR|Electronic||14-SEP-2024|||10.3|FIXED|3 MONTHS|||6500000000|6500000000|6500000000|100|0|100|INVESTMENT COMPANY|1
29-OCT-2021|SIBMTR02CCN1|SUKUK IJARAH BERKELANJUTAN II GLOBAL MEDIACOM TAHAP I TAHUN 2020 SERI C|SUKUK|IDJ0000169C2|GLOBAL MEDIACOM Tbk, PT|ACTIVE|IDX|14-SEP-2020|IDR|Electronic||11-SEP-2025|||10.75|FIXED|3 MONTHS|||430000000|430000000|430000000|100|0|100|INVESTMENT COMPANY|1
29-OCT-2021|SIBMTR02CCN2|SUKUK IJARAH BERKELANJUTAN II GLOBAL MEDIACOM TAHAP II TAHUN 2021 SERI C|SUKUK|IDJ0000195C7|GLOBAL MEDIACOM Tbk, PT|ACTIVE|IDX|15-SEP-2021|IDR|Electronic||14-SEP-2026|||11|FIXED|3 MONTHS|||50000000|50000000|50000000|100|0|100|INVESTMENT COMPANY|1
29-OCT-2021|SIDILD01CN1|SUKUK IJARAH BERKELANJUTAN I INTILAND DEVELOPMENT TAHAP I TAHUN 2021|SUKUK|IDJ000019609|INTILAND DEVELOPMENT Tbk, PT|ACTIVE|IDX|03-SEP-2021|IDR|Electronic||12-SEP-2022|||10.5|FIXED|3 MONTHS|||250000000000|250000000000|250000000000|100|0|100|PROPERTY AND REAL ESTATE|1
29-OCT-2021|SIELSA01CN1|SUKUK IJARAH BERKELANJUTAN I ELNUSA TAHAP I TAHUN 2020|SUKUK|IDJ000016407|ELNUSA Tbk, PT|ACTIVE|IDX|12-AUG-2020|IDR|Electronic||11-AUG-2025|||9|FIXED|3 MONTHS|||700000000000|700000000000|700000000000|100|0|100|CRUDE PETROLEUM & NATURAL GAS PROD.|1
29-OCT-2021|SIEXCL01CCN2|SUKUK IJARAH BKLJT I XL AXIATA THP II TH2017 SR C|SUKUK|IDJ0000088C4|XL AXIATA Tbk, PT|ACTIVE|IDX|02-MAY-2017|IDR|Electronic||28-APR-2022|||8.75|FIXED|3 MONTHS|||142000000000|142000000000|142000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|SIEXCL01DCN1|SUKUK IJARAH BKLJT I XL AXIATA THP I TH2015 SERI D|SUKUK|IDJ0000072D6|XL AXIATA Tbk, PT|ACTIVE|IDX|03-DEC-2015|IDR|Electronic||02-DEC-2022|||11|FIXED|3 MONTHS|||425000000000|425000000000|425000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|SIEXCL01DCN2|SUKUK IJARAH BKLJT I XL AXIATA THP II TH2017 SR D|SUKUK|IDJ0000088D2|XL AXIATA Tbk, PT|ACTIVE|IDX|02-MAY-2017|IDR|Electronic||28-APR-2024|||9.1|FIXED|3 MONTHS|||260000000000|260000000000|260000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|SIEXCL01ECN2|SUKUK IJARAH BKLJT I XL AXIATA THP II TH2017 SR E|SUKUK|IDJ0000088E0|XL AXIATA Tbk, PT|ACTIVE|IDX|02-MAY-2017|IDR|Electronic||28-APR-2027|||9.4|FIXED|3 MONTHS|||336000000000|336000000000|336000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|SIEXCL02BCN2|SUKUK IJARAH BERKELANJUTAN II XL AXIATA TAHAP II TAHUN 2019 SERI B|SUKUK|IDJ0000119B9|XL AXIATA Tbk, PT|ACTIVE|IDX|11-FEB-2019|IDR|Electronic||08-FEB-2022|||8.65|FIXED|3 MONTHS|||110000000000|110000000000|110000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|SIEXCL02CCN1|SUKUK IJARAH BERKELANJUTAN II XL AXIATA TAHAP I TAHUN 2018 SERI C|SUKUK|IDJ0000114C8|XL AXIATA Tbk, PT|ACTIVE|IDX|17-OCT-2018|IDR|Electronic||16-OCT-2023|||9.6|FIXED|3 MONTHS|||149000000000|149000000000|149000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|SIEXCL02CCN2|SUKUK IJARAH BERKELANJUTAN II XL AXIATA TAHAP II TAHUN 2019 SERI C|SUKUK|IDJ0000119C7|XL AXIATA Tbk, PT|ACTIVE|IDX|11-FEB-2019|IDR|Electronic||08-FEB-2024|||9.25|FIXED|3 MONTHS|||138000000000|138000000000|138000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|SIEXCL02DCN1|SUKUK IJARAH BERKELANJUTAN II XL AXIATA TAHAP I TAHUN 2018 SERI D|SUKUK|IDJ0000114D6|XL AXIATA Tbk, PT|ACTIVE|IDX|17-OCT-2018|IDR|Electronic||16-OCT-2025|||10.1|FIXED|3 MONTHS|||34000000000|34000000000|34000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|SIEXCL02DCN2|SUKUK IJARAH BERKELANJUTAN II XL AXIATA TAHAP II TAHUN 2019 SERI D|SUKUK|IDJ0000119D5|XL AXIATA Tbk, PT|ACTIVE|IDX|11-FEB-2019|IDR|Electronic||08-FEB-2026|||9.7|FIXED|3 MONTHS|||15000000000|15000000000|15000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|SIEXCL02ECN1|SUKUK IJARAH BERKELANJUTAN II XL AXIATA TAHAP I TAHUN 2018 SERI E|SUKUK|IDJ0000114E4|XL AXIATA Tbk, PT|ACTIVE|IDX|17-OCT-2018|IDR|Electronic||16-OCT-2028|||10.3|FIXED|3 MONTHS|||60000000000|60000000000|60000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|SIEXCL02ECN2|SUKUK IJARAH BERKELANJUTAN II XL AXIATA TAHAP II TAHUN 2019 SERI E|SUKUK|IDJ0000119E3|XL AXIATA Tbk, PT|ACTIVE|IDX|11-FEB-2019|IDR|Electronic||08-FEB-2029|||10|FIXED|3 MONTHS|||26000000000|26000000000|26000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|SIISAT01ACN3|SUKUK IJARAH BKLJT I INDOSAT THP III TH2015 SERI A|SUKUK|IDJ0000073A0|INDOSAT Tbk, PT|ACTIVE|IDX|10-DEC-2015|IDR|Electronic||08-DEC-2022|||10.6|FIXED|3 MONTHS|||65000000000|65000000000|65000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|SIISAT01BCN3|SUKUK IJARAH BKLJT I INDOSAT THP III TH2015 SERI B|SUKUK|IDJ0000073B8|INDOSAT Tbk, PT|ACTIVE|IDX|10-DEC-2015|IDR|Electronic||08-DEC-2025|||11.2|FIXED|3 MONTHS|||41000000000|41000000000|41000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|SIISAT01CCN1|SUKUK IJARAH BKLJT I INDOSAT THP I TH 2014 SERI C|SUKUK|IDJ0000066C0|INDOSAT Tbk, PT|ACTIVE|IDX|15-DEC-2014|IDR|Electronic||12-DEC-2021|||10.5|FIXED|3 MONTHS|||110000000000|110000000000|110000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|SIISAT01DCN2|SUKUK IJARAH BKLJT I INDOSAT THP II TH 2015 SERI D|SUKUK|IDJ0000070D0|INDOSAT Tbk, PT|ACTIVE|IDX|05-JUN-2015|IDR|Electronic||04-JUN-2022|||10.25|FIXED|3 MONTHS|||43000000000|43000000000|43000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|SIISAT01DCN4|SUKUK IJARAH BKLJT I INDOSAT THP IV TH 2016 SERI D|SUKUK|IDJ0000080D9|INDOSAT Tbk, PT|ACTIVE|IDX|05-SEP-2016|IDR|Electronic||02-SEP-2026|||9.15|FIXED|3 MONTHS|||54000000000|54000000000|54000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|SIISAT01ECN2|SUKUK IJARAH BKLJT I INDOSAT THP II TH 2015 SERI E|SUKUK|IDJ0000070E8|INDOSAT Tbk, PT|ACTIVE|IDX|05-JUN-2015|IDR|Electronic||04-JUN-2025|||10.4|FIXED|3 MONTHS|||175000000000|175000000000|175000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|SIISAT02BCN1|SUKUK IJARAH BKLJT II INDOSAT THP I TH 2017 SERI B|SUKUK|IDJ0000089B4|INDOSAT Tbk, PT|ACTIVE|IDX|02-JUN-2017|IDR|Electronic||31-MAY-2022|||8.55|FIXED|3 MONTHS|||160000000000|160000000000|160000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|SIISAT02CCN1|SUKUK IJARAH BKLJT II INDOSAT THP I TH 2017 SERI C|SUKUK|IDJ0000089C2|INDOSAT Tbk, PT|ACTIVE|IDX|02-JUN-2017|IDR|Electronic||31-MAY-2024|||8.9|FIXED|3 MONTHS|||60000000000|60000000000|60000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|SIISAT02CCN2|SUKUK IJARAH BKLJT II INDOSAT THP II TH2017 SERI C|SUKUK|IDJ0000100C7|INDOSAT Tbk, PT|ACTIVE|IDX|10-NOV-2017|IDR|Electronic||09-NOV-2022|||7.65|FIXED|3 MONTHS|||14000000000|14000000000|14000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|SIISAT02DCN1|SUKUK IJARAH BKLJT II INDOSAT THP I TH 2017 SERI D|SUKUK|IDJ0000089D0|INDOSAT Tbk, PT|ACTIVE|IDX|02-JUN-2017|IDR|Electronic||31-MAY-2027|||9.25|FIXED|3 MONTHS|||63000000000|63000000000|63000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|SIISAT02DCN2|SUKUK IJARAH BKLJT II INDOSAT THP II TH2017 SERI D|SUKUK|IDJ0000100D5|INDOSAT Tbk, PT|ACTIVE|IDX|10-NOV-2017|IDR|Electronic||09-NOV-2024|||7.95|FIXED|3 MONTHS|||13000000000|13000000000|13000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|SIISAT02ECN2|SUKUK IJARAH BKLJT II INDOSAT THP II TH2017 SERI E|SUKUK|IDJ0000100E3|INDOSAT Tbk, PT|ACTIVE|IDX|10-NOV-2017|IDR|Electronic||09-NOV-2027|||8.65|FIXED|3 MONTHS|||193000000000|193000000000|193000000000|92.23|7.77|100|TELECOMUNICATION|1
29-OCT-2021|SIISAT03BCN1|SUKUK IJARAH BERKELANJUTAN III INDOSAT TAHAP I TAHUN 2019 SERI B|SUKUK|IDJ0000125B6|INDOSAT Tbk, PT|ACTIVE|IDX|06-MAR-2019|IDR|Electronic||05-MAR-2022|||9.25|FIXED|3 MONTHS|||91000000000|91000000000|91000000000|100|0|100|TELECOMUNICATION|1
